PartitionKey,RowKey,Timestamp,Idle,Idle@type,TenantId,TenantId@type,Usable,Usable@type
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-0602-d214-4c3a0d00de0e,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-077d-d214-4c3a0d00de11,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-08e6-d214-4c3a0d00de12,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-0a9c-d214-4c3a0d00de14,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-0c03-d214-4c3a0d00de16,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-0d68-d214-4c3a0d00de17,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-0ecb-d214-4c3a0d00de18,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-102c-d214-4c3a0d00de19,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-1194-d214-4c3a0d00de1a,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-12f6-d214-4c3a0d00de1c,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-1483-d214-4c3a0d00de1d,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-1625-d214-4c3a0d00de1e,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-1788-d214-4c3a0d00de1f,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-18eb-d214-4c3a0d00de20,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-1a90-d214-4c3a0d00de21,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-1bf7-d214-4c3a0d00de22,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-1d5e-d214-4c3a0d00de23,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-1ec0-d214-4c3a0d00de24,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-2028-d214-4c3a0d00de25,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-2191-d214-4c3a0d00de26,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-22f7-d214-4c3a0d00de27,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-245f-d214-4c3a0d00de28,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-261f-d214-4c3a0d00de29,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-2784-d214-4c3a0d00de2b,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-2901-d214-4c3a0d00de2c,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-2a63-d214-4c3a0d00de2d,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-2cfd-d214-4c3a0d00de2e,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-2e60-d214-4c3a0d00de30,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-2fc9-d214-4c3a0d00de31,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-3130-d214-4c3a0d00de32,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-3291-d214-4c3a0d00de33,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-33f2-d214-4c3a0d00de34,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-3553-d214-4c3a0d00de35,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-36b7-d214-4c3a0d00de36,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-381b-d214-4c3a0d00de38,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-3980-d214-4c3a0d00de39,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
