PartitionKey,RowKey,Timestamp,Idle,Idle@type,TenantId,TenantId@type,Usable,Usable@type
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-e8d9-5de5-6f8ded7c05f4,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-ea16-5de5-6f8ded7c05f5,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-eb54-1b1d-00bd45600897,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-ecfc-1b1d-00bd45600898,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-ee3d-1b1d-00bd45600899,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-ef7e-1b1d-00bd4560089a,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-f0b7-1b1d-00bd4560089b,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-f352-16ea-6f8ded7c019e,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-f4a8-7be9-6f8ded7c077d,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-f624-7be9-6f8ded7c077e,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-f772-7be9-6f8ded7c077f,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-f8ad-72e4-6f8ded7c050e,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-f9e8-72e4-6f8ded7c050f,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-fb24-72e4-6f8ded7c0510,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-fc86-72e4-6f8ded7c0511,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-fe09-72e4-6f8ded7c0512,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-ff44-72e4-6f8ded7c0513,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b45-0083-16ea-6f8ded7c01a0,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b45-01bf-16ea-6f8ded7c01a1,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b45-02fc-16ea-6f8ded7c01a2,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b45-043a-16ea-6f8ded7c01a3,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b45-0576-16ea-6f8ded7c01a4,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b45-06be-72e4-6f8ded7c0515,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b45-07f8-72e4-6f8ded7c0516,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b45-0934-72e4-6f8ded7c0517,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b45-0a70-72e4-6f8ded7c0518,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b45-0bad-72e4-6f8ded7c0519,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
