PartitionKey,RowKey,Timestamp,Idle,Idle@type,TenantId,TenantId@type,Usable,Usable@type
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-ea1f-9de5-6f8ded7cd640,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-eb63-9de5-6f8ded7cd641,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-ece7-9de5-6f8ded7cd642,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-ee17-9de5-6f8ded7cd643,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-ef83-3eee-6f8ded7cd750,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-f0b5-3eee-6f8ded7cd751,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-f210-3eee-6f8ded7cd752,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-f342-3eee-6f8ded7cd753,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-f54e-9de5-6f8ded7cd644,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-f6e7-9de5-6f8ded7cd645,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-f8dd-3eee-6f8ded7cd754,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-fadd-3eee-6f8ded7cd755,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-fc3a-3eee-6f8ded7cd756,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-fe7b-3eee-6f8ded7cd757,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-ffc6-3eee-6f8ded7cd758,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-0143-3eee-6f8ded7cd759,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-0274-3eee-6f8ded7cd75a,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-0475-3eee-6f8ded7cd75b,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-05a9-3eee-6f8ded7cd75c,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-06cd-9de5-6f8ded7cd646,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-081c-9de5-6f8ded7cd647,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-094d-9de5-6f8ded7cd648,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-0ae3-9de5-6f8ded7cd649,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-0c1a-9de5-6f8ded7cd64a,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-0d49-9de5-6f8ded7cd64b,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-0e7c-9de5-6f8ded7cd64c,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-107e-9de5-6f8ded7cd64d,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-11bc-9de5-6f8ded7cd64f,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-13b1-9de5-6f8ded7cd650,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-15b2-9de5-6f8ded7cd651,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-1749-9de5-6f8ded7cd652,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-1888-9de5-6f8ded7cd653,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-19b1-9de5-6f8ded7cd654,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-1ab8-9de5-6f8ded7cd655,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-1c1e-9de5-6f8ded7cd656,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-1d87-9de5-6f8ded7cd657,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-1f60-46ef-6f8ded7cf314,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-2077-46ef-6f8ded7cf315,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-21aa-46ef-6f8ded7cf316,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-2371-46ef-6f8ded7cf317,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb8-2474-46ef-6f8ded7cf318,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
